build_type,case_group_id,measurement_name,impl_mod,50,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,15000
random,alternate_insert_and_delete,median,gb_sets,119666.79596159508,112919.35310320737,95200.92154492055,92255.64130167128,88003.37932976626,82242.23015669917,79435.4833903439,77773.80267230787,73900.83038131379,69708.27088634066,64208.28457162126,56392.751799834004,49492.20992615762,44266.93690550183,39888.98695212614,37438.51534166341,35502.36900788313,33430.05763341936,32560.015372166246,31712.307523042145,27880.88735586361
random,alternate_insert_and_delete,median,gb_trees,113053.89341144396,113725.53479432737,97868.42568850437,93399.46015112032,88274.49838016296,85151.13935007995,81911.48644774457,77061.78814173205,74418.34765292358,72570.52040320181,69657.56566925341,55496.80047367585,47552.7002800854,42537.62452889581,39983.72652882017,36169.1983308566,35871.63935059076,34074.568786332005,32193.693962529796,31330.676491966813,27716.10943428649
random,alternate_insert_and_delete,median,xb5_bag,115469.30610108866,111338.72292311373,99018.72444079176,94012.35322321353,90851.27646043427,89320.80460180786,88767.37621389388,86436.60521718509,85176.69906220454,84672.57116729606,79767.08012603199,70900.92970996947,66119.26701142505,60210.858426208586,59399.024014348164,53475.875355538265,52485.7238831038,51190.95762924437,50576.41690502466,47966.941778304565,43231.7579435052
random,alternate_insert_and_delete,median,xb5_sets,117972.57207302738,121134.30160018412,113996.48890814163,107574.30695252746,102308.6061563232,98609.60457548565,98677.6534256252,90918.0609944933,93368.9479928063,91518.53018427816,90909.09090909091,78584.22657404206,73388.57046403593,67331.90963630173,62090.88799682422,58910.28371993473,56326.28691484029,55325.33187852489,53069.2606921293,49916.12677983943,38887.556713974176
random,alternate_insert_and_delete,median,xb5_trees,123858.94942839094,113187.4724105536,105944.05720871339,97402.2811614248,94509.02561194594,93551.94276214557,90448.66143875694,89209.80185296605,84125.51526878102,82572.97386565377,84026.58146061117,70118.35979132776,63075.56452630251,58825.47220110522,56515.075511646515,53837.778050447916,49837.38759846438,49347.29572136646,48767.403867255125,48282.35659208783,43042.59592882247
random,alternate_insert_and_delete,minimum,gb_sets,48274.197441467535,61609.73926758342,58922.310933034794,46292.00999907416,34786.48058218654,37709.09694254642,38531.04253441785,31803.884526456062,25733.468176706578,42843.06584979221,41262.466422667945,35939.16218625112,26593.83501716632,20622.383535088986,27429.27361797605,17439.832577607256,22048.237133200015,22759.70530733568,17039.28748515452,20271.968732515426,13341.516129893002
random,alternate_insert_and_delete,minimum,gb_trees,37958.875354441,41695.15835821145,41286.31647613032,38396.70709839924,37748.81185614683,37898.598509827105,44466.18346747298,28814.873084891497,26485.646104093885,39949.98262175756,32299.011327263273,23175.9915268575,14738.154576712832,21994.022024813654,25752.023465243783,17330.091450892585,20823.35547550132,21102.56691623969,20200.469458910226,14647.679368157702,17467.52350691976
random,alternate_insert_and_delete,minimum,xb5_bag,51374.52542782136,62443.02074357149,55410.87161301047,52370.553085411135,38960.98836235278,30283.667109817663,46684.46901084947,33282.52201638831,29436.95927985423,33360.02135041366,42436.716246896816,22890.680974868323,36572.4317009838,32038.754076931455,32645.06651432302,18959.3587186507,25948.077896129846,26868.286286964045,16125.807096645187,18078.44236140614,26762.798639379318
random,alternate_insert_and_delete,minimum,xb5_sets,72939.99226836082,51190.95762924437,62037.04852537936,59609.320513355466,30023.35817265833,55908.399677967616,52351.36139715313,48421.22592859806,39324.561334518316,41988.75541130085,39552.73764273594,11899.039033607645,33579.01982841121,35939.033024377444,35449.679180403415,37036.07684245223,29866.704896048934,32578.17132208735,26344.282895447446,5037.509294204648,20384.575399486715
random,alternate_insert_and_delete,minimum,xb5_trees,66688.89629876625,44884.31068919859,34484.899062700446,36826.44433314675,49923.86610419111,31234.968171567434,44273.64655462482,32247.97402103213,30187.859046848538,31194.14298771263,32526.460275434067,3235.0011597479156,35007.63166370269,27732.173758707904,27769.83252014007,30309.275850781374,27651.808428271208,18714.010618329627,15295.478044870815,20172.027046653864,24153.364201332784
